	id.base	id.uniprot	id.ensembl	id.entrez	id.HGNC	id.longname	group	family	subfamily	branch.val	branch.group	branch.col	node.x	node.y	node.group.col	node.val.col	node.val.radius	node.radius	node.col	node.strokewidth	node.strokecol	text.x	text.y	text.col	text.font	text.size	text.label	node.opacity	node.selected	branch.coords
100	CLIK1	Q8TDR2	ENSG00000125834	140901	STK35	Serine/threonine-protein kinase 35	Other	NKF4		0	none	#D3D3D3	386.614	268.39	none	0	0	5	#D3D3D3	1	black	380.9144	269.5398	black	'Roboto-Bold'	3.25	CLIK1	1	-1	M 446.18,311.08 C 446.08,310.17 446.01,309.45 446,309.43 C 445.97,308.95 445.97,308.46 445.98,307.98 C 444.76,308.23 443.42,308.49 442,308.74 C 441.85,308.75 441.69,308.76 441.54,308.76 C 440.57,308.76 439.61,308.69 438.68,308.51 C 437.38,308.24 436.04,307.55 434.74,306.88 C 433.44,306.21 432.17,305.38 430.92,304.55 C 425.94,301.17 421.44,297.09 417.26,292.64 C 413.4,288.63 409.49,284.61 405.28,280.9 C 404.86,280.53 404.44,280.14 404.01,279.77 C 403.42,279.27 401.64,277.83 401.35,277.59 C 401.11,277.4 400.86,277.21 400.61,277.03 C 397.45,274.66 394.1,272.56 390.51,270.87 L 390.13,271.64 C 392.73,272.96 395.2,274.53 397.55,276.25 C 398.36,276.85 399.15,277.46 399.93,278.1 C 400.11,278.24 400.29,278.38 400.48,278.55 C 400.78,278.81 401.08,279.08 401.38,279.33 C 401.96,279.82 402.53,280.32 403.1,280.83 C 407.63,284.9 411.74,289.42 415.86,293.96 C 419.94,298.57 424.45,302.92 429.52,306.58 C 430.8,307.49 432.12,308.36 433.51,309.13 C 433.9,309.34 434.3,309.55 434.7,309.75 C 434.8,309.8 434.9,309.85 435,309.89 C 435.96,310.35 436.97,310.76 438.08,311.03 C 440.57,311.58 443.04,311.53 445.43,311.2 C 445.68,311.16 445.94,311.13 446.19,311.09 Z
101	CLIK1L	Q8N165	ENSG00000175087	149420	PDIK1L	Serine/threonine-protein kinase PDIK1L	Other	NKF4		0	none	#D3D3D3	382.807	272.905	none	0	0	5	#D3D3D3	1	black	376.9567	274.0798	black	'Roboto-Bold'	3.25	CLIK1L	1	-1	M 446.18,311.08 C 446.08,310.17 446.01,309.45 446,309.43 C 445.97,308.95 445.97,308.46 445.98,307.98 C 444.76,308.23 443.42,308.49 442,308.74 C 441.85,308.75 441.69,308.76 441.54,308.76 C 440.57,308.76 439.61,308.69 438.68,308.51 C 437.38,308.24 436.04,307.55 434.74,306.88 C 433.44,306.21 432.17,305.38 430.92,304.55 C 425.94,301.17 421.44,297.09 417.26,292.64 C 413.01,288.22 408.72,283.78 404.01,279.78 C 403.42,279.28 402.83,278.79 402.22,278.3 C 401.6,277.84 401.1,277.33 400.34,276.84 C 399.97,276.61 399.53,276.42 399.06,276.34 C 398.81,276.3 398.6,276.29 398.42,276.28 L 397.84,276.25 C 397.06,276.22 396.29,276.21 395.51,276.21 C 394.74,276.22 393.96,276.24 393.19,276.27 C 392.4,276.31 391.7,276.35 390.96,276.27 C 389.5,276.13 388.07,275.68 386.79,274.95 L 386.36,275.68 C 387.72,276.51 389.26,277.04 390.85,277.24 C 391.64,277.35 392.47,277.33 393.22,277.31 C 393.98,277.3 394.74,277.3 395.5,277.32 C 396.26,277.34 397.02,277.37 397.77,277.42 L 398.34,277.46 C 398.54,277.48 398.71,277.49 398.84,277.52 C 399.13,277.58 399.4,277.7 399.67,277.88 C 400.2,278.23 400.79,278.82 401.38,279.3 C 401.96,279.79 402.53,280.29 403.1,280.8 C 407.63,284.87 411.74,289.39 415.86,293.93 C 419.94,298.54 424.45,302.89 429.52,306.55 C 430.8,307.46 432.12,308.33 433.51,309.1 C 433.9,309.31 434.3,309.52 434.7,309.72 C 434.8,309.77 434.9,309.82 435,309.86 C 435.96,310.32 436.97,310.73 438.08,311 C 440.57,311.55 443.04,311.5 445.43,311.17 C 445.68,311.13 445.94,311.1 446.19,311.06 Z
102	CLK1	P49759	ENSG00000013441	1195	CLK1	Dual specificity protein kinase CLK1	CMGC	CLK		0	none	#D3D3D3	277.019	269.35	none	0	0	5	#D3D3D3	1	black	272.1195	270.525	black	'Roboto-Bold'	3.25	CLK1	1	-1	M 446.01,309.44 C 445.98,308.96 445.98,308.47 445.99,307.99 C 435.5,310.15 417.29,312.58 400.6,313.44 C 391.93,313.84 383.27,314.3 374.6,314.8 C 374.2,314.78 373.8,314.74 373.43,314.67 C 373.2,314.63 372.99,314.57 372.77,314.51 L 372.03,314.27 C 364.04,311.62 356.3,308.28 349,304.09 C 348.49,303.8 347.99,303.49 347.48,303.2 L 347.47,303.19 C 346.66,302.69 345.78,302.22 344.76,301.87 C 343.67,301.51 342.8,301.43 341.86,301.2 C 341.2,301.06 340.54,300.89 339.87,300.72 C 338.69,300.43 337.52,300.12 336.35,299.77 C 332.72,298.68 329.21,297.28 325.82,295.53 C 322.39,293.85 319.04,292.01 315.7,290.16 C 310.5,287.25 305.33,284.2 299.96,281.52 C 298.84,280.69 298.04,279.38 297.07,278.18 C 296.91,277.98 296.42,277.34 296.32,277.23 C 295.81,276.61 295.27,276 294.64,275.46 C 293.94,274.87 293.18,274.42 292.39,274 C 292.33,273.97 292.26,273.93 292.2,273.9 C 290.47,273.03 288.64,272.56 286.81,272.14 C 285.9,271.94 285.04,271.74 284.25,271.36 C 283.46,270.99 282.74,270.45 282.07,269.86 L 281.5,270.5 C 282.21,271.14 282.98,271.73 283.87,272.16 C 284.75,272.6 285.71,272.83 286.61,273.04 C 288.38,273.47 290.17,273.96 291.76,274.78 C 292.55,275.2 293.33,275.67 293.98,276.24 C 294.53,276.72 295.03,277.28 295.5,277.87 C 295.74,278.19 297.69,280.78 297.91,281.05 C 298.21,281.42 298.54,281.79 298.92,282.12 C 299.26,282.42 299.63,282.65 299.98,282.86 C 300.04,282.89 300.1,282.92 300.16,282.95 C 305.19,285.58 310.06,288.53 315.01,291.37 C 318.34,293.27 321.69,295.16 325.13,296.89 C 328.54,298.7 332.16,300.19 335.85,301.35 C 337.7,301.93 339.57,302.44 341.46,302.87 C 342.38,303.11 343.42,303.26 344.15,303.52 C 344.29,303.57 344.43,303.63 344.57,303.69 C 345.71,304.39 346.86,305.08 348.02,305.76 C 354.32,309.46 361.14,312.62 368.03,315.19 C 369.19,315.62 370.34,316.04 371.5,316.44 L 372.27,316.7 C 372.56,316.79 372.86,316.87 373.15,316.93 C 373.74,317.05 374.33,317.12 374.9,317.14 C 375.37,317.16 375.82,317.15 376.27,317.13 C 376.62,317.11 392.74,316.27 400.68,315.91 C 408.57,315.59 416.45,315.03 424.3,314.18 C 431.58,313.39 438.92,312.44 446.16,311.1 C 446.09,310.17 446.01,309.46 446.01,309.44 Z
103	CLK2	P49760	ENSG00000176444	1196	CLK2	Dual specificity protein kinase CLK2	CMGC	CLK		0	none	#D3D3D3	268.471	272.102	none	0	0	5	#D3D3D3	1	black	263.3461	273.277	black	'Roboto-Bold'	3.25	CLK2	1	-1	M 446.01,309.44 C 445.98,308.96 445.98,308.47 445.99,307.99 C 435.5,310.15 417.29,312.58 400.6,313.44 C 391.93,313.84 383.27,314.3 374.6,314.8 C 374.2,314.78 373.8,314.74 373.43,314.67 C 373.2,314.63 372.99,314.57 372.77,314.51 L 372.03,314.27 C 364.04,311.62 356.3,308.28 349,304.09 C 348.49,303.8 347.99,303.49 347.48,303.2 L 347.47,303.19 C 346.66,302.69 345.78,302.22 344.76,301.87 C 343.67,301.51 342.8,301.43 341.86,301.2 C 341.2,301.06 340.54,300.89 339.87,300.72 C 338.69,300.43 337.52,300.12 336.35,299.77 C 332.72,298.68 329.21,297.28 325.82,295.53 C 322.39,293.85 319.04,292.01 315.7,290.16 C 309.03,286.43 302.42,282.46 295.36,279.34 C 291.83,277.78 288.19,276.48 284.5,275.39 C 280.81,274.26 277.03,273.51 273.25,272.79 L 273.1,273.63 C 276.84,274.39 280.58,275.18 284.21,276.34 C 287.85,277.47 291.43,278.79 294.89,280.37 C 301.83,283.53 308.35,287.55 315,291.38 C 318.33,293.28 321.68,295.17 325.12,296.9 C 328.53,298.71 332.15,300.2 335.84,301.36 C 337.69,301.94 339.56,302.45 341.45,302.88 C 342.37,303.12 343.41,303.27 344.14,303.53 C 344.28,303.58 344.42,303.64 344.56,303.7 C 345.7,304.4 346.85,305.09 348.01,305.77 C 354.31,309.47 361.13,312.63 368.02,315.2 C 369.18,315.63 370.33,316.05 371.49,316.45 L 372.26,316.71 C 372.55,316.8 372.85,316.88 373.14,316.94 C 373.73,317.06 374.32,317.13 374.89,317.15 C 375.36,317.17 375.81,317.16 376.26,317.14 C 376.61,317.12 392.73,316.28 400.67,315.92 C 408.56,315.6 416.44,315.04 424.29,314.19 C 431.57,313.4 438.91,312.45 446.15,311.11 C 446.09,310.17 446.01,309.46 446.01,309.44 Z
104	CLK3	P49761	ENSG00000179335	1198	CLK3	Dual specificity protein kinase CLK3	CMGC	CLK		0	none	#D3D3D3	266.998	276.783	none	0	0	5	#D3D3D3	1	black	261.8483	278.0333	black	'Roboto-Bold'	3.25	CLK3	1	-1	M 446.01,309.44 C 445.98,308.96 445.98,308.47 445.99,307.99 C 435.5,310.15 417.29,312.58 400.6,313.44 C 391.93,313.84 383.27,314.3 374.6,314.8 C 374.2,314.78 373.8,314.74 373.43,314.67 C 373.2,314.63 372.99,314.57 372.77,314.51 L 372.03,314.27 C 364.04,311.62 356.3,308.28 349,304.09 C 348.49,303.8 347.99,303.49 347.48,303.2 L 347.47,303.19 C 346.66,302.69 345.78,302.22 344.76,301.87 C 343.67,301.51 342.8,301.43 341.86,301.2 C 341.2,301.06 340.54,300.89 339.87,300.72 C 338.69,300.43 337.52,300.12 336.35,299.77 C 332.72,298.68 329.21,297.28 325.82,295.53 C 322.39,293.85 319.04,292.01 315.7,290.16 C 309.03,286.43 302.42,282.46 295.36,279.34 C 293.17,278.37 290.93,277.52 288.67,276.73 C 287.29,276.25 285.9,275.8 284.5,275.38 C 284,275.23 283.49,275.09 282.98,274.96 C 282.14,274.82 281.33,275.03 280.62,275.31 C 280.4,275.4 280.19,275.49 279.99,275.58 C 279.55,275.78 279.12,275.98 278.7,276.13 C 278.28,276.27 277.81,276.38 277.35,276.47 C 275.53,276.83 273.58,276.88 271.93,276.13 L 271.56,276.9 C 273.47,277.78 275.58,277.73 277.52,277.37 C 278.02,277.27 278.48,277.17 278.98,277.01 C 279.47,276.85 279.93,276.64 280.36,276.45 C 281.23,276.06 282.07,275.76 282.86,275.93 C 283.3,276.06 283.75,276.18 284.19,276.32 C 287.83,277.45 291.41,278.77 294.87,280.35 C 301.81,283.51 308.33,287.53 314.98,291.36 C 318.31,293.26 321.66,295.15 325.1,296.88 C 328.51,298.69 332.13,300.18 335.82,301.34 C 337.67,301.92 339.54,302.43 341.43,302.86 C 342.35,303.1 343.39,303.25 344.12,303.51 C 344.26,303.56 344.4,303.62 344.54,303.68 C 345.68,304.38 346.83,305.07 347.99,305.75 C 354.29,309.45 361.11,312.61 368,315.18 C 369.16,315.61 370.31,316.03 371.47,316.43 L 372.24,316.69 C 372.53,316.78 372.83,316.86 373.12,316.92 C 373.71,317.04 374.3,317.11 374.87,317.13 C 375.34,317.15 375.79,317.14 376.24,317.12 C 376.59,317.1 392.71,316.26 400.65,315.9 C 408.54,315.58 416.42,315.02 424.27,314.17 C 431.55,313.38 438.89,312.43 446.13,311.09 C 446.09,310.17 446.01,309.46 446.01,309.44 Z
105	CLK4	Q9HAZ1	ENSG00000113240	57396	CLK4	Dual specificity protein kinase CLK4	CMGC	CLK		0	none	#D3D3D3	280.448	265.488	none	0	0	5	#D3D3D3	1	black	274.8981	266.6631	black	'Roboto-Bold'	3.25	CLK4	1	-1	M 446.01,309.44 C 445.98,308.96 445.98,308.47 445.99,307.99 C 435.5,310.15 417.29,312.58 400.6,313.44 C 391.93,313.84 383.27,314.3 374.6,314.8 C 374.2,314.78 373.8,314.74 373.43,314.67 C 373.2,314.63 372.99,314.57 372.77,314.51 L 372.03,314.27 C 364.04,311.62 356.3,308.28 349,304.09 C 348.49,303.8 347.99,303.49 347.48,303.2 L 347.47,303.19 C 346.66,302.69 345.78,302.22 344.76,301.87 C 343.67,301.51 342.8,301.43 341.86,301.2 C 341.2,301.06 340.54,300.89 339.87,300.72 C 338.69,300.43 337.52,300.12 336.35,299.77 C 332.72,298.68 329.21,297.28 325.82,295.53 C 322.39,293.85 319.04,292.01 315.7,290.16 C 310.5,287.25 305.33,284.2 299.96,281.52 C 298.84,280.69 298.04,279.38 297.07,278.18 C 295.94,276.71 294.8,275.25 293.57,273.85 C 291.13,271.04 288.29,268.49 284.96,266.73 L 284.56,267.48 C 287.76,269.22 290.47,271.71 292.83,274.5 C 294.01,275.89 295.13,277.35 296.23,278.83 C 296.58,279.3 297.69,280.78 297.91,281.06 C 298.21,281.43 298.54,281.8 298.92,282.13 C 299.26,282.43 299.63,282.66 299.98,282.87 C 300.04,282.9 300.1,282.93 300.16,282.96 C 305.19,285.59 310.06,288.54 315.01,291.38 C 318.34,293.28 321.69,295.17 325.13,296.9 C 328.54,298.71 332.16,300.2 335.85,301.36 C 337.7,301.94 339.57,302.45 341.46,302.88 C 342.38,303.12 343.42,303.27 344.15,303.53 C 344.29,303.58 344.43,303.64 344.57,303.7 C 345.71,304.4 346.86,305.09 348.02,305.77 C 354.32,309.47 361.14,312.63 368.03,315.2 C 369.19,315.63 370.34,316.05 371.5,316.45 L 372.27,316.71 C 372.56,316.8 372.86,316.88 373.15,316.94 C 373.74,317.06 374.33,317.13 374.9,317.15 C 375.37,317.17 375.82,317.16 376.27,317.14 C 376.62,317.12 392.74,316.28 400.68,315.92 C 408.57,315.6 416.45,315.04 424.3,314.19 C 431.58,313.4 438.92,312.45 446.16,311.11 C 446.09,310.17 446.01,309.46 446.01,309.44 Z
106	COT	P41279	ENSG00000107968	1326	MAP3K8	Mitogen-activated protein kinase kinase kinase 8	STE	STE-Unique		0	none	#D3D3D3	487.525	257.125	none	0	0	5	#D3D3D3	1	black	484.3261	258.7852	black	'Roboto-Bold'	3.25	COT	1	-1	M 484.8,261.43 C 484.46,262.78 483.72,263.99 482.78,265.05 C 481.85,266.11 480.73,267.03 479.58,267.92 C 477.3,269.68 474.68,271.41 473.18,274.26 C 473.04,274.53 472.89,274.85 472.75,275.14 C 470.53,275.41 468.31,275.63 466.09,275.8 C 463.66,275.99 461.26,276.1 458.81,276.16 L 456.97,276.21 C 456.36,276.23 455.51,276.21 454.66,276.43 C 454.63,276.44 454.61,276.45 454.58,276.45 C 454.18,276.56 453.74,276.76 453.36,277.06 C 452.44,277.77 451.99,279.01 451.72,280.16 C 451.72,280.2 451.71,280.23 451.71,280.27 C 451.48,283.7 450.91,287.13 450.16,290.51 L 449.62,292.8 C 449.44,293.55 449.24,294.27 449.01,295.01 L 447.54,299.52 C 446.56,302.59 445.82,306.03 446.01,309.45 L 449.01,309.16 C 448.83,306.22 449.42,303.35 450.34,300.39 L 451.78,295.85 C 452.01,295.08 452.23,294.27 452.42,293.47 L 452.95,291.12 C 453.67,287.76 454.23,284.33 454.46,280.85 C 454.63,280.04 454.84,279.23 455.47,279.02 C 455.81,278.92 456.43,278.9 457.04,278.88 L 458.88,278.82 C 461.33,278.74 463.83,278.61 466.29,278.39 C 467.27,278.31 472.33,277.74 472.58,277.7 C 472.65,277.68 472.73,277.65 472.81,277.62 C 473.48,277.28 473.67,276.71 473.81,276.39 C 473.95,276.06 474.25,275.21 474.41,274.9 C 474.42,274.88 474.43,274.87 474.43,274.85 C 475.02,273.63 475.91,272.59 476.94,271.62 C 477.97,270.63 479.12,269.75 480.27,268.81 C 481.41,267.87 482.55,266.88 483.52,265.7 C 484.49,264.53 485.29,263.16 485.62,261.63 Z
107	CRIK	O14578	ENSG00000122966	11113	CIT	Citron Rho-interacting kinase	AGC	DMPK		0	none	#D3D3D3	581.825	488.13	none	0	0	5	#D3D3D3	1	black	577.8746	489.3297	black	'Roboto-Bold'	3.25	CRIK	1	-1	M 572.67,471.5 C 571.7,469.33 570.78,467.14 569.85,464.94 C 569.84,464.91 569.82,464.87 569.81,464.84 C 569.37,463.8 568.97,462.37 568.29,461.29 C 568.28,461.28 568.28,461.27 568.27,461.26 C 567.36,460.3 546.3,438.47 542.56,434.4 C 535.18,426.19 528.28,417.5 522.85,407.93 C 522.17,406.73 521.52,405.53 520.89,404.31 L 518.25,398.73 C 517.95,398.14 517.79,397.46 517.23,396.67 C 516.88,396.19 516.46,395.89 516.03,395.65 C 515.76,395.49 515.48,395.36 515.22,395.23 C 514.95,395.1 514.69,394.97 514.44,394.84 C 500.62,387.76 487.25,379.86 474.92,370.48 C 472.58,368.7 470.29,366.87 468.04,364.98 C 466.92,364.04 465.8,363.08 464.7,362.11 C 463.55,361.1 462.39,360.2 461.38,359.24 C 459.37,357.45 458.22,354.87 456.97,352.19 C 456.37,350.88 455.88,349.5 455.47,348.09 C 452.46,335.26 450.25,322.26 449.01,309.15 L 446.01,309.44 C 446.16,310.98 446.35,312.52 446.53,314.06 C 447.54,322.51 448.94,330.91 450.68,339.23 C 451.05,341.02 451.43,342.8 451.82,344.58 C 452.05,345.62 452.3,346.67 452.58,347.71 C 453.1,349.6 453.73,351.48 454.58,353.3 C 455.22,354.64 455.86,356.01 456.65,357.36 C 457.15,358.23 457.77,359.12 458.46,359.91 C 458.83,360.34 459.22,360.74 459.63,361.1 C 460.78,362.17 461.96,363.07 463.04,364 C 464.16,364.98 465.3,365.94 466.45,366.89 C 468.75,368.78 471.09,370.62 473.47,372.41 C 486.07,381.84 499.66,389.7 513.66,396.72 C 513.89,396.84 514.11,396.95 514.31,397.06 C 514.88,397.34 515.35,397.55 515.6,397.9 C 515.87,398.23 516.09,398.92 516.41,399.56 L 519.15,405.24 C 519.8,406.48 520.48,407.7 521.18,408.91 C 526.79,418.61 533.85,427.33 541.33,435.53 C 545.12,439.59 549.05,443.51 552.9,447.5 C 556.76,451.48 566.31,461.21 567.19,462.13 C 567.62,462.58 567.97,463.11 568.2,463.69 C 568.42,464.23 568.62,464.81 568.87,465.37 C 569.82,467.55 570.76,469.75 571.76,471.92 C 573.76,476.26 576.01,480.54 578.98,484.34 L 579.65,483.82 C 576.79,480.06 574.61,475.83 572.67,471.5 Z
108	CRK7	Q9NYV4	ENSG00000167258	51755	CDK12	Cyclin-dependent kinase 12	CMGC	CDK	CRK7	0	none	#D3D3D3	279.876	404.955	none	0	0	5	#D3D3D3	1	black	275.626	405.8546	black	'Roboto-Bold'	3.25	CRK7	1	-1	M 447.19,307.82 C 437.47,309.76 427.53,311.11 417.61,312.11 C 412.64,312.61 407.66,312.98 402.68,313.26 C 402.68,313.26 363.63,315.32 363.17,315.38 C 362.37,315.51 361.68,315.8 361.07,316.1 C 360.46,316.41 359.9,316.74 359.36,317.06 C 358.82,317.39 358.35,317.63 357.76,317.93 C 353.28,320.24 348.94,322.71 344.42,324.72 C 342.16,325.74 339.86,326.57 337.48,327.38 C 336.3,327.79 335.1,328.21 333.91,328.66 L 333,329.02 C 332.64,329.17 332.27,329.39 331.95,329.67 C 331.3,330.26 330.99,330.87 330.65,331.35 C 327.12,336.57 323.21,341.53 319.01,346.24 L 318.99,346.26 C 318.94,346.31 318.9,346.36 318.85,346.42 C 318.51,346.81 318.16,347.3 317.97,347.89 L 317.58,349.58 C 317.47,349.97 317.35,350.35 317.23,350.74 C 316.02,354.35 314.01,357.67 311.62,360.68 C 306.31,367.39 299.16,372.42 292.85,378.38 C 289.69,381.36 286.73,384.62 284.4,388.34 C 282.06,392.03 280.38,396.22 279.95,400.62 L 280.8,400.7 C 281.26,396.47 282.92,392.44 285.23,388.87 C 287.53,385.27 290.46,382.11 293.61,379.2 C 299.9,373.37 307.14,368.4 312.69,361.55 C 315.44,358.16 317.79,354.29 319.03,350.02 L 319.46,348.49 C 319.49,348.4 319.53,348.32 319.57,348.23 C 324.14,343.26 328.4,338.01 332.24,332.44 C 332.62,331.9 332.92,331.39 333.22,331.14 C 333.37,331.01 333.54,330.91 333.76,330.82 L 334.6,330.5 C 335.76,330.07 336.94,329.67 338.12,329.27 C 340.49,328.48 342.91,327.63 345.24,326.61 C 349.9,324.59 354.31,322.13 358.75,319.89 C 359.28,319.63 359.93,319.3 360.46,318.98 C 361.01,318.66 361.53,318.36 362.04,318.11 C 362.55,317.86 363.04,317.68 363.48,317.61 C 363.64,317.59 364.02,317.58 364.32,317.56 L 402.8,315.86 C 407.82,315.62 412.85,315.29 417.85,314.83 C 427.88,313.9 437.84,312.65 447.79,310.75 Z
109	CSK	P41240	ENSG00000103653	1445	CSK	Tyrosine-protein kinase CSK	TK	Csk		0	none	#D3D3D3	265.833	170.436	none	0	0	5	#D3D3D3	1	black	262.6	171.5865	black	'Roboto-Bold'	3.25	CSK	1	-1	M 454.23,271.76 C 453.37,265.19 450.76,259.17 448.17,253.4 C 446.87,250.5 445.55,247.64 444.4,244.73 C 443.25,241.83 442.25,238.85 441.32,235.84 C 439.46,229.82 437.86,223.66 435.71,217.62 C 433.58,211.57 430.78,205.74 427.41,200.28 C 425.73,197.55 423.89,194.91 421.93,192.38 C 420.9,190.97 419.68,189.74 418.52,188.53 V 188.52 C 418.35,188.35 418.17,188.15 417.97,187.96 C 417.81,187.8 417.64,187.64 417.45,187.48 C 417.05,187.13 416.41,186.68 415.8,186.56 C 415.21,186.43 414.74,186.42 414.28,186.39 L 406.14,186.04 C 404.35,185.96 402.56,185.86 400.8,185.67 C 394.81,185.01 389.06,184.07 383.16,182.72 C 382.88,182.66 382.61,182.59 382.33,182.53 C 376.7,181.23 371.14,179.67 365.68,177.79 C 355.13,174.17 344.94,169.53 334.64,165.12 C 334.41,165.02 334.18,164.92 333.96,164.83 C 333.84,164.78 333.72,164.74 333.59,164.69 C 333.21,164.55 332.73,164.44 332.28,164.46 C 331.83,164.46 331.4,164.57 331.04,164.66 L 329.94,164.95 C 327.12,165.75 324.26,166.31 321.37,166.7 C 315.6,167.49 309.73,167.25 303.93,166.48 C 301.02,166.11 298.13,165.62 295.23,165.13 C 292.3,164.65 289.35,164.35 286.39,164.22 C 285.08,164.16 283.77,164.13 282.47,164.13 C 281.42,164.29 280.43,164.67 279.49,165.12 C 279.03,165.34 278.59,165.57 278.16,165.8 C 276.86,166.51 275.62,167.29 274.32,167.9 C 273.03,168.52 271.66,168.93 270.27,168.93 V 169.78 C 271.83,169.79 273.34,169.33 274.7,168.7 C 276.07,168.07 277.33,167.29 278.6,166.6 C 279.76,165.98 281.02,165.38 282.26,165.14 C 282.49,165.1 282.72,165.08 282.95,165.09 C 284.08,165.1 285.21,165.14 286.33,165.2 C 289.25,165.35 292.16,165.67 295.04,166.16 C 297.93,166.66 300.84,167.18 303.77,167.58 C 309.62,168.4 315.61,168.7 321.52,167.93 C 324.46,167.56 327.4,167 330.25,166.22 C 330.97,166.06 331.72,165.8 332.25,165.79 C 332.46,165.78 332.69,165.82 332.93,165.9 C 343.57,170.52 354.12,175.48 365.15,179.35 C 370.92,181.39 376.82,183.07 382.77,184.46 C 384.01,184.75 386.89,185.43 387.06,185.48 C 388.02,185.74 388.9,185.89 389.79,186.06 C 391.58,186.4 393.37,186.71 395.17,186.99 C 396.97,187.27 398.76,187.52 400.58,187.74 C 400.71,187.75 401,187.79 401.02,187.79 C 402.7,187.97 404.38,188.08 406.05,188.16 L 414.15,188.56 C 414.6,188.59 415.13,188.67 415.42,188.74 C 415.7,188.8 415.86,188.9 416.15,189.13 C 416.67,189.6 417.36,190.37 417.96,190.98 V 190.97 C 418.79,191.85 419.58,192.72 420.26,193.68 C 422.16,196.17 423.93,198.76 425.56,201.43 C 428.82,206.78 431.5,212.47 433.54,218.39 C 435.61,224.31 437.16,230.45 438.99,236.56 C 439.91,239.61 440.9,242.66 442.07,245.66 C 443.23,248.66 444.55,251.56 445.82,254.46 C 448.37,260.23 450.81,266.04 451.55,272.11 C 452.31,278.19 451.54,284.43 450.19,290.51 L 449.65,292.8 C 449.47,293.55 449.27,294.27 449.04,295.01 L 447.57,299.52 C 446.59,302.59 445.85,306.03 446.04,309.45 L 449.04,309.16 C 448.86,306.22 449.45,303.35 450.37,300.39 L 451.81,295.85 C 452.04,295.08 452.26,294.27 452.45,293.47 L 452.98,291.12 C 454.3,284.84 455.09,278.29 454.23,271.76 Z
110	CTK	P42679	ENSG00000007264	4145	MATK	Megakaryocyte-associated tyrosine-protein kinase	TK	Csk		0	none	#D3D3D3	264.208	165.877	none	0	0	5	#D3D3D3	1	black	260.8578	166.944	black	'Roboto-Bold'	3.25	CTK	1	-1	M 454.23,271.76 C 453.37,265.19 450.76,259.17 448.17,253.4 C 446.87,250.5 445.55,247.64 444.4,244.73 C 443.25,241.83 442.25,238.85 441.32,235.84 C 439.46,229.82 437.86,223.66 435.71,217.62 C 433.58,211.57 430.78,205.74 427.41,200.28 C 425.73,197.55 423.89,194.91 421.93,192.38 C 420.9,190.97 419.68,189.74 418.52,188.53 V 188.52 C 418.35,188.35 418.17,188.15 417.97,187.96 C 417.81,187.8 417.64,187.64 417.45,187.48 C 417.05,187.13 416.41,186.68 415.8,186.56 C 415.21,186.43 414.74,186.42 414.28,186.39 L 406.14,186.04 C 404.35,185.96 402.56,185.86 400.8,185.67 C 394.81,185.01 389.06,184.07 383.16,182.72 C 382.88,182.66 382.61,182.59 382.33,182.53 C 376.7,181.23 371.14,179.67 365.68,177.79 C 355.13,174.17 344.94,169.53 334.64,165.12 C 334.41,165.02 334.18,164.92 333.96,164.83 C 333.84,164.78 333.72,164.74 333.59,164.69 C 333.21,164.55 332.73,164.44 332.28,164.46 C 331.83,164.46 331.4,164.57 331.04,164.66 L 329.94,164.95 C 327.12,165.75 324.26,166.31 321.37,166.7 C 315.6,167.49 309.73,167.25 303.93,166.48 C 301.02,166.11 298.13,165.62 295.23,165.13 C 292.3,164.65 289.35,164.35 286.39,164.22 C 280.48,163.94 274.55,164.31 268.7,165.15 L 268.82,166 C 274.62,165.21 280.5,164.89 286.34,165.21 C 289.26,165.36 292.17,165.68 295.05,166.17 C 297.94,166.67 300.85,167.19 303.78,167.59 C 309.63,168.41 315.62,168.71 321.53,167.94 C 324.47,167.57 327.41,167.01 330.26,166.23 C 330.98,166.07 331.73,165.81 332.26,165.8 C 332.47,165.79 332.7,165.83 332.94,165.91 C 343.58,170.53 354.13,175.49 365.16,179.36 C 370.93,181.4 376.83,183.08 382.78,184.47 C 384.02,184.76 386.9,185.44 387.07,185.49 C 388.03,185.75 388.91,185.9 389.8,186.07 C 391.59,186.41 393.38,186.72 395.18,187 C 396.98,187.28 398.77,187.53 400.59,187.75 C 400.72,187.76 401.01,187.8 401.03,187.8 C 402.71,187.98 404.39,188.09 406.06,188.17 L 414.16,188.57 C 414.61,188.6 415.14,188.68 415.43,188.75 C 415.71,188.81 415.87,188.91 416.16,189.14 C 416.68,189.61 417.37,190.38 417.97,190.99 V 190.98 C 418.8,191.86 419.59,192.73 420.27,193.69 C 422.17,196.18 423.94,198.77 425.57,201.44 C 428.83,206.79 431.51,212.48 433.55,218.4 C 435.62,224.32 437.17,230.46 439,236.57 C 439.92,239.62 440.91,242.67 442.08,245.67 C 443.24,248.67 444.56,251.57 445.83,254.47 C 448.38,260.24 450.82,266.05 451.56,272.12 C 452.32,278.2 451.55,284.44 450.2,290.52 L 449.66,292.81 C 449.48,293.56 449.28,294.28 449.05,295.02 L 447.58,299.53 C 446.6,302.6 445.86,306.04 446.05,309.46 L 449.05,309.17 C 448.87,306.23 449.46,303.36 450.38,300.4 L 451.82,295.86 C 452.05,295.09 452.27,294.28 452.46,293.48 L 452.99,291.13 C 454.3,284.84 455.09,278.29 454.23,271.76 Z
